team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
G2 Esports,G2,1,Bo3,A,loss,"[['Sunset', 13, 6, 7], ['Split', 13, 7, 5], ['Breeze', 13, 6, 7]]",39,19,19,Champions Tour 2024: Americas Kickoff,Play-Ins: Play-ins,"['G2 leaf', 'G2 trent', 'G2 neT', 'G2 JonahP', 'G2 valyn']",Lotus,Bind,Sunset,Breeze,-,Sunset,Split,Breeze,-,-,https://www.vlr.gg/307573/g2-esports-vs-mibr-champions-tour-2024-americas-kickoff-play-ins
MIBR,MIBR,2,Bo3,B,win,"[['Sunset', 9, 3, 6], ['Split', 15, 7, 5], ['Breeze', 10, 4, 6]]",34,14,17,Champions Tour 2024: Americas Kickoff,Play-Ins: Play-ins,"['MIBR jzz', 'MIBR artzin', 'MIBR frz', 'MIBR RgLMeister', 'MIBR mazin']",Icebox,Ascent,Split,Breeze,-,Sunset,Split,Breeze,-,-,https://www.vlr.gg/307573/g2-esports-vs-mibr-champions-tour-2024-americas-kickoff-play-ins
Sentinels,SEN,1,Bo3,A,loss,"[['Sunset', 8, 0, 8], ['Breeze', 13, 9, 4], ['Split', 13, 5, 8]]",34,14,20,Champions Tour 2024: Americas Kickoff,Play-Ins: Play-ins,"['SEN Zellsis', 'SEN Sacy', 'SEN TenZ', 'SEN johnqt', 'SEN zekken']",Icebox,Ascent,Sunset,Split,-,Sunset,Breeze,Split,-,-,https://www.vlr.gg/307574/sentinels-vs-g2-esports-champions-tour-2024-americas-kickoff-play-ins
G2 Esports,G2,2,Bo3,B,win,"[['Sunset', 13, 4, 9], ['Breeze', 9, 6, 3], ['Split', 9, 2, 7]]",31,12,19,Champions Tour 2024: Americas Kickoff,Play-Ins: Play-ins,"['G2 neT', 'G2 leaf', 'G2 trent', 'G2 valyn', 'G2 JonahP']",Lotus,Bind,Breeze,Split,-,Sunset,Breeze,Split,-,-,https://www.vlr.gg/307574/sentinels-vs-g2-esports-champions-tour-2024-americas-kickoff-play-ins
Evil Geniuses,EG,1,Bo3,B,loss,"[['Ascent', 13, 4, 9], ['Icebox', 7, 3, 4], ['Sunset', 5, 4, 1]]",25,11,14,Champions Tour 2024: Americas Kickoff,Playoffs: Semifinals,"['EG Derrek', 'EG Apoth', 'EG supamen', 'EG jawgemo', 'EG NaturE']",Bind,Split,Icebox,Sunset,-,Ascent,Icebox,Sunset,-,-,https://www.vlr.gg/303087/evil-geniuses-vs-loud-champions-tour-2024-americas-kickoff-sf
LOUD,LOUD,2,Bo3,A,win,"[['Ascent', 7, 3, 4], ['Icebox', 13, 8, 5], ['Sunset', 13, 5, 8]]",33,16,17,Champions Tour 2024: Americas Kickoff,Playoffs: Semifinals,"['LOUD tuyz', 'LOUD Less', 'LOUD cauanzin', 'LOUD saadhak', 'LOUD ambitioN']",Breeze,Lotus,Ascent,Sunset,-,Ascent,Icebox,Sunset,-,-,https://www.vlr.gg/303087/evil-geniuses-vs-loud-champions-tour-2024-americas-kickoff-sf
NRG,NRG,1,Bo3,B,loss,"[['Sunset', 14, 5, 7], ['Ascent', 13, 8, 5], ['Split', 3, 1, 2]]",30,14,14,Champions Tour 2024: Americas Kickoff,Playoffs: Semifinals,"['NRG Victor', 'NRG Marved', 'NRG Ethan', 'NRG crashies', 'NRG Demon1']",Bind,Lotus,Ascent,Split,-,Sunset,Ascent,Split,-,-,https://www.vlr.gg/303088/nrg-esports-vs-sentinels-champions-tour-2024-americas-kickoff-sf
Sentinels,SEN,2,Bo3,A,win,"[['Sunset', 16, 5, 7], ['Ascent', 8, 4, 4], ['Split', 13, 2, 11]]",37,11,22,Champions Tour 2024: Americas Kickoff,Playoffs: Semifinals,"['SEN TenZ', 'SEN Zellsis', 'SEN zekken', 'SEN johnqt', 'SEN Sacy']",Breeze,Icebox,Sunset,Split,-,Sunset,Ascent,Split,-,-,https://www.vlr.gg/303088/nrg-esports-vs-sentinels-champions-tour-2024-americas-kickoff-sf
LOUD,LOUD,2,Bo5,A,loss,"[['Sunset', 13, 8, 5], ['Split', 13, 4, 9], ['Icebox', 11, 7, 4], ['Bind', 8, 5, 3], ['Lotus', 13, 10, 3]]",58,34,24,Champions Tour 2024: Americas Kickoff,Playoffs: Grand Final,"['LOUD tuyz', 'LOUD Less', 'LOUD ambitioN', 'LOUD cauanzin', 'LOUD saadhak']",Breeze,-,Sunset,Icebox,Lotus,Sunset,Split,Icebox,Bind,Lotus,https://www.vlr.gg/303086/loud-vs-sentinels-champions-tour-2024-americas-kickoff-gf
Sentinels,SEN,3,Bo5,B,win,"[['Sunset', 9, 5, 4], ['Split', 3, 3, 0], ['Icebox', 13, 8, 5], ['Bind', 13, 9, 4], ['Lotus', 4, 2, 2]]",42,27,15,Champions Tour 2024: Americas Kickoff,Playoffs: Grand Final,"['SEN TenZ', 'SEN zekken', 'SEN johnqt', 'SEN Sacy', 'SEN Zellsis']",Ascent,-,Split,Bind,Lotus,Sunset,Split,Icebox,Bind,Lotus,https://www.vlr.gg/303086/loud-vs-sentinels-champions-tour-2024-americas-kickoff-gf
Trace Esports,TE,2,Bo3,B,win,"[['Ascent', 13, 5, 8], ['Sunset', 13, 2, 11]]",26,7,19,Champions Tour 2024: China Kickoff,Group Stage: Opening (A),"['TE Flex1n', 'TE FengF', 'TE heybay', 'TE YOU', 'TE Kai']",Icebox,Bind,Sunset,Split,-,Ascent,Sunset,-,-,-,https://www.vlr.gg/298687/trace-esports-vs-tyloo-champions-tour-2024-china-kickoff-opening-a
TYLOO,TYL,0,Bo3,A,loss,"[['Ascent', 4, 4, 0], ['Sunset', 3, 1, 2]]",7,5,2,Champions Tour 2024: China Kickoff,Group Stage: Opening (A),"['TYL Ninebody', 'TYL LuoK1ng', 'TYL ICEKING', 'TYL zjc', 'TYL AAK']",Lotus,Breeze,Ascent,Split,-,Ascent,Sunset,-,-,-,https://www.vlr.gg/298687/trace-esports-vs-tyloo-champions-tour-2024-china-kickoff-opening-a
FunPlus Phoenix,FPX,2,Bo3,B,win,"[['Lotus', 13, 6, 7], ['Sunset', 13, 7, 6]]",26,13,13,Champions Tour 2024: China Kickoff,Group Stage: Opening (A),"['FPX Lysoar', 'FPX AAAAY', 'FPX Life', 'FPX Autumn', 'FPX BerLIN']",Ascent,Split,Lotus,Bind,-,Sunset,Lotus,-,-,-,https://www.vlr.gg/298688/funplus-phoenix-vs-nova-esports-champions-tour-2024-china-kickoff-opening-a
Nova Esports,NOVA,0,Bo3,A,loss,"[['Lotus', 5, 5, 0], ['Sunset', 10, 5, 5]]",15,10,5,Champions Tour 2024: China Kickoff,Group Stage: Opening (A),"['NOVA GuanG', 'NOVA o0o0o', 'NOVA OBONE', 'NOVA cb', 'NOVA PangH']",Breeze,Icebox,Sunset,Bind,-,Sunset,Lotus,-,-,-,https://www.vlr.gg/298688/funplus-phoenix-vs-nova-esports-champions-tour-2024-china-kickoff-opening-a
JDG Esports,JDG,0,Bo3,A,loss,"[['Lotus', 13, 7, 6], ['Bind', 16, 4, 8]]",29,11,14,Champions Tour 2024: China Kickoff,Group Stage: Opening (B),"['JDG stew', 'JDG Viva', 'JDG MarT1n', 'JDG YiHao', 'JDG jkuro']",Breeze,Ascent,Lotus,Split,-,Lotus,Bind,-,-,-,https://www.vlr.gg/298692/jd-gaming-vs-titan-esports-club-champions-tour-2024-china-kickoff-opening-b
Titan Esports Club,TEC,2,Bo3,B,win,"[['Lotus', 8, 6, 2], ['Bind', 14, 4, 8]]",22,10,10,Champions Tour 2024: China Kickoff,Group Stage: Opening (B),"['TEC kawaii', 'TEC Rb', 'TEC QiuYe', 'TEC Abo', 'TEC LockM']",Sunset,Icebox,Bind,Split,-,Lotus,Bind,-,-,-,https://www.vlr.gg/298692/jd-gaming-vs-titan-esports-club-champions-tour-2024-china-kickoff-opening-b
Dragon Ranger Gaming,DRG,2,Bo3,B,win,"[['Sunset', 13, 8, 5], ['Ascent', 13, 4, 9]]",26,12,14,Champions Tour 2024: China Kickoff,Group Stage: Opening (B),"['DRG vo0kashu', 'DRG TvirusLuke', 'DRG Nicc', 'DRG nizhaoTZH', 'DRG Dingwei']",Breeze,Split,Ascent,Icebox,-,Sunset,Ascent,-,-,-,https://www.vlr.gg/298693/dragon-ranger-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-opening-b
All Gamers,AG,0,Bo3,A,loss,"[['Sunset', 11, 7, 4], ['Ascent', 4, 3, 1]]",15,10,5,Champions Tour 2024: China Kickoff,Group Stage: Opening (B),"['AG bunt', 'AG monk', 'AG sword9', 'AG Spitfires', 'AG deLb']",Lotus,Bind,Sunset,Icebox,-,Sunset,Ascent,-,-,-,https://www.vlr.gg/298693/dragon-ranger-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-opening-b
Bilibili Gaming,BLG,0,Bo3,A,loss,"[['Ascent', 13, 4, 9], ['Icebox', 13, 7, 6]]",26,11,15,Champions Tour 2024: China Kickoff,Group Stage: Opening (C),"['BLG Knight', 'BLG whzy', 'BLG Biank', 'BLG yosemite', 'BLG B3ar']",Breeze,Bind,Ascent,Split,-,Ascent,Icebox,-,-,-,https://www.vlr.gg/298697/bilibili-gaming-vs-wolves-esports-champions-tour-2024-china-kickoff-opening-c
Wolves Esports,WOL,2,Bo3,B,win,"[['Ascent', 9, 3, 6], ['Icebox', 7, 2, 5]]",16,5,11,Champions Tour 2024: China Kickoff,Group Stage: Opening (C),"['WOL pl1xx', 'WOL Yuicaw', 'WOL balua', 'WOL coldfish', 'WOL Spring']",Lotus,Sunset,Icebox,Split,-,Ascent,Icebox,-,-,-,https://www.vlr.gg/298697/bilibili-gaming-vs-wolves-esports-champions-tour-2024-china-kickoff-opening-c
TYLOO,TYL,0,Bo3,A,loss,"[['Ascent', 13, 7, 6], ['Split', 13, 7, 6]]",26,14,12,Champions Tour 2024: China Kickoff,Group Stage: Elimination (A),"['TYL Ninebody', 'TYL ICEKING', 'TYL LuoK1ng', 'TYL AAK', 'TYL zjc']",Sunset,Lotus,Ascent,Bind,-,Ascent,Split,-,-,-,https://www.vlr.gg/298690/tyloo-vs-nova-esports-champions-tour-2024-china-kickoff-elim-a
Nova Esports,NOVA,2,Bo3,B,win,"[['Ascent', 11, 6, 5], ['Split', 11, 6, 5]]",22,12,10,Champions Tour 2024: China Kickoff,Group Stage: Elimination (A),"['NOVA PangH', 'NOVA GuanG', 'NOVA o0o0o', 'NOVA cb', 'NOVA OBONE']",Breeze,Icebox,Split,Bind,-,Ascent,Split,-,-,-,https://www.vlr.gg/298690/tyloo-vs-nova-esports-champions-tour-2024-china-kickoff-elim-a
JDG Esports,JDG,2,Bo3,B,win,"[['Icebox', 13, 6, 7], ['Sunset', 13, 6, 7]]",26,12,14,Champions Tour 2024: China Kickoff,Group Stage: Elimination (B),"['JDG jkuro', 'JDG MarT1n', 'JDG Viva', 'JDG stew', 'JDG YiHao']",Breeze,Bind,Sunset,Split,-,Icebox,Sunset,-,-,-,https://www.vlr.gg/298695/jd-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-elim-b
All Gamers,AG,0,Bo3,A,loss,"[['Icebox', 11, 5, 6], ['Sunset', 8, 2, 6]]",19,7,12,Champions Tour 2024: China Kickoff,Group Stage: Elimination (B),"['AG deLb', 'AG bunt', 'AG Spitfires', 'AG sword9', 'AG monk']",Lotus,Ascent,Icebox,Split,-,Icebox,Sunset,-,-,-,https://www.vlr.gg/298695/jd-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-elim-b
Trace Esports,TE,1,Bo3,B,loss,"[['Sunset', 11, 7, 4], ['Bind', 13, 8, 5], ['Lotus', 10, 5, 5]]",34,20,14,Champions Tour 2024: China Kickoff,Group Stage: Winner's (A),"['TE FengF', 'TE YOU', 'TE heybay', 'TE Kai', 'TE Flex1n']",Icebox,Breeze,Bind,Lotus,-,Sunset,Bind,Lotus,-,-,https://www.vlr.gg/298689/trace-esports-vs-funplus-phoenix-champions-tour-2024-china-kickoff-winners-a
FunPlus Phoenix,FPX,2,Bo3,A,win,"[['Sunset', 13, 8, 5], ['Bind', 11, 7, 4], ['Lotus', 13, 7, 6]]",37,22,15,Champions Tour 2024: China Kickoff,Group Stage: Winner's (A),"['FPX Life', 'FPX Autumn', 'FPX AAAAY', 'FPX BerLIN', 'FPX Lysoar']",Ascent,Split,Sunset,Lotus,-,Sunset,Bind,Lotus,-,-,https://www.vlr.gg/298689/trace-esports-vs-funplus-phoenix-champions-tour-2024-china-kickoff-winners-a
Titan Esports Club,TEC,1,Bo3,B,loss,"[['Icebox', 11, 1, 10], ['Split', 13, 7, 6], ['Bind', 10, 4, 6]]",34,12,22,Champions Tour 2024: China Kickoff,Group Stage: Winner's (B),"['TEC Abo', 'TEC Rb', 'TEC kawaii', 'TEC LockM', 'TEC QiuYe']",Ascent,Sunset,Split,Bind,-,Icebox,Split,Bind,-,-,https://www.vlr.gg/298694/titan-esports-club-vs-dragon-ranger-gaming-champions-tour-2024-china-kickoff-winners-b
Dragon Ranger Gaming,DRG,2,Bo3,A,win,"[['Icebox', 13, 2, 11], ['Split', 8, 6, 2], ['Bind', 13, 6, 7]]",34,14,20,Champions Tour 2024: China Kickoff,Group Stage: Winner's (B),"['DRG vo0kashu', 'DRG Dingwei', 'DRG TvirusLuke', 'DRG nizhaoTZH', 'DRG Nicc']",Lotus,Breeze,Icebox,Bind,-,Icebox,Split,Bind,-,-,https://www.vlr.gg/298694/titan-esports-club-vs-dragon-ranger-gaming-champions-tour-2024-china-kickoff-winners-b
Wolves Esports,WOL,1,Bo3,B,loss,"[['Bind', 10, 5, 5], ['Ascent', 13, 6, 7], ['Breeze', 11, 4, 7]]",34,15,19,Champions Tour 2024: China Kickoff,Group Stage: Winner's (C),"['WOL Spring', 'WOL Yuicaw', 'WOL balua', 'WOL pl1xx', 'WOL coldfish']",Sunset,Split,Ascent,Breeze,-,Bind,Ascent,Breeze,-,-,https://www.vlr.gg/298698/wolves-esports-vs-edward-gaming-champions-tour-2024-china-kickoff-winners-c
EDward Gaming,EDG,2,Bo3,A,win,"[['Bind', 13, 6, 7], ['Ascent', 10, 4, 6], ['Breeze', 13, 5, 8]]",36,15,21,Champions Tour 2024: China Kickoff,Group Stage: Winner's (C),"['EDG ZmjjKK', 'EDG nobody', 'EDG CHICHOO', 'EDG Smoggy', 'EDG Haodong']",Icebox,Lotus,Bind,Breeze,-,Bind,Ascent,Breeze,-,-,https://www.vlr.gg/298698/wolves-esports-vs-edward-gaming-champions-tour-2024-china-kickoff-winners-c
Trace Esports,TE,2,Bo3,B,win,"[['Split', 13, 6, 7], ['Lotus', 13, 5, 8]]",26,11,15,Champions Tour 2024: China Kickoff,Group Stage: Decider (A),"['TE FengF', 'TE Kai', 'TE heybay', 'TE Flex1n', 'TE YOU']",Icebox,Ascent,Lotus,Sunset,-,Split,Lotus,-,-,-,https://www.vlr.gg/298691/trace-esports-vs-nova-esports-champions-tour-2024-china-kickoff-decider-a
Nova Esports,NOVA,0,Bo3,A,loss,"[['Split', 5, 5, 0], ['Lotus', 4, 4, 0]]",9,9,0,Champions Tour 2024: China Kickoff,Group Stage: Decider (A),"['NOVA cb', 'NOVA GuanG', 'NOVA OBONE', 'NOVA o0o0o', 'NOVA PangH']",Breeze,Bind,Split,Sunset,-,Split,Lotus,-,-,-,https://www.vlr.gg/298691/trace-esports-vs-nova-esports-champions-tour-2024-china-kickoff-decider-a
Titan Esports Club,TEC,2,Bo3,B,win,"[['Bind', 5, 1, 4], ['Icebox', 14, 7, 5], ['Lotus', 13, 7, 6]]",32,15,15,Champions Tour 2024: China Kickoff,Group Stage: Decider (B),"['TEC Rb', 'TEC LockM', 'TEC Abo', 'TEC kawaii', 'TEC QiuYe']",Sunset,Split,Icebox,Lotus,-,Bind,Icebox,Lotus,-,-,https://www.vlr.gg/298696/titan-esports-club-vs-jd-gaming-champions-tour-2024-china-kickoff-decider-b
JDG Esports,JDG,1,Bo3,A,loss,"[['Bind', 13, 8, 5], ['Icebox', 12, 7, 5], ['Lotus', 10, 6, 4]]",35,21,14,Champions Tour 2024: China Kickoff,Group Stage: Decider (B),"['JDG stew', 'JDG Viva', 'JDG MarT1n', 'JDG jkuro', 'JDG YiHao']",Breeze,Ascent,Bind,Lotus,-,Bind,Icebox,Lotus,-,-,https://www.vlr.gg/298696/titan-esports-club-vs-jd-gaming-champions-tour-2024-china-kickoff-decider-b
Wolves Esports,WOL,0,Bo3,B,loss,"[['Sunset', 9, 2, 7], ['Icebox', 10, 3, 7]]",19,5,14,Champions Tour 2024: China Kickoff,Group Stage: Decider (C),"['WOL coldfish', 'WOL pl1xx', 'WOL Yuicaw', 'WOL Spring', 'WOL balua']",Lotus,Split,Icebox,Bind,-,Sunset,Icebox,-,-,-,https://www.vlr.gg/298699/wolves-esports-vs-bilibili-gaming-champions-tour-2024-china-kickoff-decider-c
Bilibili Gaming,BLG,2,Bo3,A,win,"[['Sunset', 13, 5, 8], ['Icebox', 13, 4, 9]]",26,9,17,Champions Tour 2024: China Kickoff,Group Stage: Decider (C),"['BLG whzy', 'BLG Biank', 'BLG Knight', 'BLG yosemite', 'BLG B3ar']",Breeze,Ascent,Sunset,Bind,-,Sunset,Icebox,-,-,-,https://www.vlr.gg/298699/wolves-esports-vs-bilibili-gaming-champions-tour-2024-china-kickoff-decider-c
Trace Esports,TE,2,Bo3,B,win,"[['Breeze', 16, 7, 5], ['Lotus', 13, 10, 3], ['Split', 13, 9, 4]]",42,26,12,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['TE FengF', 'TE Kai', 'TE Flex1n', 'TE heybay', 'TE YOU']",Icebox,Ascent,Lotus,Split,-,Breeze,Lotus,Split,-,-,https://www.vlr.gg/298830/trace-esports-vs-titan-esports-club-champions-tour-2024-china-kickoff-round-robin
Titan Esports Club,TEC,1,Bo3,A,loss,"[['Breeze', 18, 7, 5], ['Lotus', 6, 4, 2], ['Split', 8, 5, 3]]",32,16,10,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['TEC Rb', 'TEC kawaii', 'TEC LockM', 'TEC Abo', 'TEC QiuYe']",Sunset,Bind,Breeze,Split,-,Breeze,Lotus,Split,-,-,https://www.vlr.gg/298830/trace-esports-vs-titan-esports-club-champions-tour-2024-china-kickoff-round-robin
Bilibili Gaming,BLG,2,Bo3,B,win,"[['Lotus', 13, 4, 9], ['Ascent', 13, 7, 6]]",26,11,15,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['BLG whzy', 'BLG yosemite', 'BLG Biank', 'BLG Knight', 'BLG B3ar']",Breeze,Split,Ascent,Icebox,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/298831/bilibili-gaming-vs-titan-esports-club-champions-tour-2024-china-kickoff-round-robin
Titan Esports Club,TEC,0,Bo3,A,loss,"[['Lotus', 3, 3, 0], ['Ascent', 8, 3, 5]]",11,6,5,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['TEC Rb', 'TEC QiuYe', 'TEC LockM', 'TEC kawaii', 'TEC Abo']",Bind,Sunset,Lotus,Icebox,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/298831/bilibili-gaming-vs-titan-esports-club-champions-tour-2024-china-kickoff-round-robin
Bilibili Gaming,BLG,1,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Sunset', 13, 6, 6], ['Bind', 12, 4, 8]]",38,14,23,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['BLG yosemite', 'BLG Knight', 'BLG whzy', 'BLG Biank', 'BLG B3ar']",Ascent,Split,Sunset,Bind,-,Lotus,Sunset,Bind,-,-,https://www.vlr.gg/298832/bilibili-gaming-vs-trace-esports-champions-tour-2024-china-kickoff-round-robin
Trace Esports,TE,2,Bo3,A,win,"[['Lotus', 11, 3, 8], ['Sunset', 15, 6, 6], ['Bind', 14, 4, 8]]",40,13,22,Champions Tour 2024: China Kickoff,Play-Ins: Round-Robin,"['TE Flex1n', 'TE Kai', 'TE FengF', 'TE YOU', 'TE heybay']",Icebox,Breeze,Lotus,Bind,-,Lotus,Sunset,Bind,-,-,https://www.vlr.gg/298832/bilibili-gaming-vs-trace-esports-champions-tour-2024-china-kickoff-round-robin
FunPlus Phoenix,FPX,2,Bo3,B,win,"[['Ascent', 13, 5, 8], ['Breeze', 13, 4, 9]]",26,9,17,Champions Tour 2024: China Kickoff,Playoffs: Semifinals,"['FPX Life', 'FPX AAAAY', 'FPX BerLIN', 'FPX Autumn', 'FPX Lysoar']",Bind,Icebox,Breeze,Sunset,-,Ascent,Breeze,-,-,-,https://www.vlr.gg/298833/funplus-phoenix-vs-dragon-ranger-gaming-champions-tour-2024-china-kickoff-sf
Dragon Ranger Gaming,DRG,0,Bo3,A,loss,"[['Ascent', 10, 4, 6], ['Breeze', 6, 3, 3]]",16,7,9,Champions Tour 2024: China Kickoff,Playoffs: Semifinals,"['DRG TvirusLuke', 'DRG Nicc', 'DRG nizhaoTZH', 'DRG vo0kashu', 'DRG Dingwei']",Lotus,Split,Ascent,Sunset,-,Ascent,Breeze,-,-,-,https://www.vlr.gg/298833/funplus-phoenix-vs-dragon-ranger-gaming-champions-tour-2024-china-kickoff-sf
EDward Gaming,EDG,2,Bo3,B,win,"[['Sunset', 14, 7, 5], ['Bind', 13, 8, 5]]",27,15,10,Champions Tour 2024: China Kickoff,Playoffs: Semifinals,"['EDG ZmjjKK', 'EDG nobody', 'EDG CHICHOO', 'EDG Smoggy', 'EDG Haodong']",Lotus,Ascent,Bind,Breeze,-,Sunset,Bind,-,-,-,https://www.vlr.gg/298834/edward-gaming-vs-trace-esports-champions-tour-2024-china-kickoff-sf
Trace Esports,TE,0,Bo3,A,loss,"[['Sunset', 12, 7, 5], ['Bind', 6, 2, 4]]",18,9,9,Champions Tour 2024: China Kickoff,Playoffs: Semifinals,"['TE Kai', 'TE YOU', 'TE FengF', 'TE heybay', 'TE Flex1n']",Icebox,Split,Sunset,Breeze,-,Sunset,Bind,-,-,-,https://www.vlr.gg/298834/edward-gaming-vs-trace-esports-champions-tour-2024-china-kickoff-sf
FunPlus Phoenix,FPX,1,Bo5,A,loss,"[['Breeze', 14, 5, 7], ['Split', 13, 7, 6], ['Icebox', 8, 6, 2], ['Ascent', 16, 6, 6]]",51,24,21,Champions Tour 2024: China Kickoff,Playoffs: Grand Final,"['FPX Autumn', 'FPX AAAAY', 'FPX BerLIN', 'FPX Life', 'FPX Lysoar']",Bind,-,Breeze,Icebox,Sunset,Breeze,Split,Icebox,Ascent,-,https://www.vlr.gg/298835/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-kickoff-gf
EDward Gaming,EDG,3,Bo5,B,win,"[['Breeze', 12, 5, 7], ['Split', 6, 1, 5], ['Icebox', 13, 7, 6], ['Ascent', 14, 6, 6]]",45,19,24,Champions Tour 2024: China Kickoff,Playoffs: Grand Final,"['EDG ZmjjKK', 'EDG CHICHOO', 'EDG nobody', 'EDG Smoggy', 'EDG Haodong']",Lotus,-,Split,Ascent,Sunset,Breeze,Split,Icebox,Ascent,-,https://www.vlr.gg/298835/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-kickoff-gf
FUT Esports,FUT,0,Bo3,B,loss,"[['Lotus', 11, 7, 4], ['Bind', 10, 5, 5]]",21,12,9,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (A),"['FUT AtaKaptan', 'FUT cNed', 'FUT MrFaliN', 'FUT yetujey', 'FUT qRaxs']",Breeze,Sunset,Bind,Icebox,-,Lotus,Bind,-,-,-,https://www.vlr.gg/297401/fut-esports-vs-team-heretics-champions-tour-2024-emea-kickoff-opening-a
Team Heretics,TH,2,Bo3,A,win,"[['Lotus', 13, 8, 5], ['Bind', 13, 7, 6]]",26,15,11,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (A),"['TH Boo', 'TH MiniBoo', 'TH benjyfishy', 'TH paTiTek', 'TH RieNs']",Ascent,Split,Lotus,Icebox,-,Lotus,Bind,-,-,-,https://www.vlr.gg/297401/fut-esports-vs-team-heretics-champions-tour-2024-emea-kickoff-opening-a
GIANTX,GX,1,Bo3,B,loss,"[['Split', 11, 6, 5], ['Sunset', 13, 7, 6], ['Lotus', 4, 3, 1]]",28,16,12,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (A),"['GX Cloud', 'GX nukkye', 'GX Redgar', 'GX hoody', 'GX Fit1nho']",Bind,Icebox,Sunset,Lotus,-,Split,Sunset,Lotus,-,-,https://www.vlr.gg/297402/giantx-vs-karmine-corp-champions-tour-2024-emea-kickoff-opening-a
Karmine Corp,KC,2,Bo3,A,win,"[['Split', 13, 7, 6], ['Sunset', 10, 5, 5], ['Lotus', 13, 4, 9]]",36,16,20,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (A),"['KC N4RRATE', 'KC MAGNUM', 'KC tomaszy', 'KC marteen', 'KC sh1n']",Ascent,Breeze,Split,Lotus,-,Split,Sunset,Lotus,-,-,https://www.vlr.gg/297402/giantx-vs-karmine-corp-champions-tour-2024-emea-kickoff-opening-a
Natus Vincere,NAVI,2,Bo3,A,win,"[['Bind', 13, 5, 8], ['Ascent', 6, 6, 0], ['Breeze', 6, 3, 3]]",25,14,11,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (B),"['NAVI Zyppan', 'NAVI ardiis', 'NAVI Shao', 'NAVI SUYGETSU', 'NAVI ANGE1']",Split,Icebox,Bind,Breeze,-,Bind,Ascent,Breeze,-,-,https://www.vlr.gg/297406/natus-vincere-vs-bbl-esports-champions-tour-2024-emea-kickoff-opening-b
BBL Esports,BBL,1,Bo3,B,loss,"[['Bind', 8, 4, 4], ['Ascent', 13, 7, 6], ['Breeze', 13, 4, 9]]",34,15,19,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (B),"['BBL Brave', 'BBL reazy', 'BBL pAura', 'BBL QutionerX', 'BBL Elite']",Lotus,Sunset,Ascent,Breeze,-,Bind,Ascent,Breeze,-,-,https://www.vlr.gg/297406/natus-vincere-vs-bbl-esports-champions-tour-2024-emea-kickoff-opening-b
Team Liquid,TL,2,Bo3,A,win,"[['Icebox', 10, 7, 3], ['Bind', 11, 7, 4]]",21,14,7,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (B),"['TL keiko', 'TL nAts', 'TL Jamppi', 'TL Enzo', 'TL Mistic']",Sunset,Breeze,Icebox,Split,-,Icebox,Bind,-,-,-,https://www.vlr.gg/297407/team-liquid-vs-koi-champions-tour-2024-emea-kickoff-opening-b
KOI,MKOI,0,Bo3,B,loss,"[['Icebox', 13, 8, 5], ['Bind', 13, 8, 5]]",26,16,10,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (B),"['MKOI sheydos', 'MKOI kamo', 'MKOI grubinho', 'MKOI ShadoW', 'MKOI starxo']",Lotus,Ascent,Bind,Split,-,Icebox,Bind,-,-,-,https://www.vlr.gg/297407/team-liquid-vs-koi-champions-tour-2024-emea-kickoff-opening-b
Team Vitality,VIT,2,Bo3,A,win,"[['Sunset', 10, 6, 4], ['Lotus', 7, 5, 2]]",17,11,6,Champions Tour 2024: EMEA Kickoff,Group Stage: Opening (C),"['VIT Kicks', 'VIT ceNder', 'VIT runneR', 'VIT Sayf', 'VIT Destrian']",Icebox,Split,Sunset,Ascent,-,Sunset,Lotus,-,-,-,https://www.vlr.gg/297412/team-vitality-vs-gentle-mates-champions-tour-2024-emea-kickoff-opening-c
